Ano,Mês,Dia_semana,Dia_mês,refeicao,total,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,Precipitacao_mm,Temp_max_C,Temp_min_C,Umid_rel_ar,Vento_velocidade_ms,Vento_rajada_maxima_ms,letivo,feriado,ferias,vespera_nao_letivo,pos_nao_letivo,vespera_feriado,pos_feriado,dias_desde_inicio_ferias,dias_desde_ultimas_ferias,dias_ate_ferias,dias_ate_feriado
2024,9,sáb,14,almoco,1147.0,Lombo,Quibe de brócolis,Farofa,Espumone,0.0,29.7,27.566666666666666,25.333333333333332,2.9333333333333336,7.666666666666667,1,0,0,1,0,0,0,0,40,89,28
2024,9,seg,16,jantar,2498.0,Frango empanado,Suflê de legumes,Chuchu,Torrone,0.0,20.933333333333334,18.8,82.33333333333333,2.3000000000000003,5.3,1,0,0,0,1,0,0,0,42,87,26
2024,9,ter,17,almoco,2477.0,Lombo,Almôndega de aveia,Couve-flor,Gelatina,0.0,25.3,23.066666666666666,44.333333333333336,2.966666666666667,7.6000000000000005,1,0,0,0,0,0,0,0,43,86,25
2024,9,ter,17,jantar,2312.0,Lagarto,Cassoulet,Ervilha parmentier,Pé de moça,0.0,24.26666666666667,21.900000000000002,53.333333333333336,4.166666666666667,9.566666666666666,1,0,0,0,0,0,0,0,43,86,25
2024,9,qua,18,almoco,2598.0,Carne moída,Grãos gratinados,Macarrão,Chocolate,0.0,27.53333333333333,24.400000000000002,44.666666666666664,2.0,7.266666666666667,1,0,0,0,0,0,0,0,44,85,24
2024,9,qua,18,jantar,2509.0,Filé de coxa,Omelete,Repolho,Mousse de maracujá,0.0,25.8,24.599999999999998,50.333333333333336,0.5333333333333333,4.866666666666666,1,0,0,0,0,0,0,0,44,85,24
2024,9,qui,19,almoco,2769.0,Estrogonofe de carne,PVT,Batata palha,Surpresa de abacaxi,0.0,30.5,28.03333333333333,35.333333333333336,2.3333333333333335,8.633333333333333,1,0,0,0,0,0,0,0,45,84,23
2024,9,qui,19,jantar,2182.0,Pernil,Quibe de abóbora,Farofa,Picolé,0.06666666666666667,29.366666666666664,25.433333333333334,42.333333333333336,2.9333333333333336,9.233333333333333,1,0,0,0,0,0,0,0,45,84,23
2024,9,sex,20,almoco,2149.0,File de peixe ou frango,Grão de bico,Polenta,Iogurte,0.0,32.300000000000004,30.066666666666666,29.333333333333332,2.9,8.866666666666667,1,0,0,0,0,0,0,0,46,83,22
2024,9,sex,20,jantar,1574.0,Bife,Batata especial,Acelga,Bombom,0.0,32.333333333333336,30.099999999999998,28.0,0.7666666666666667,4.033333333333333,1,0,0,0,0,0,0,0,46,83,22
2024,9,sáb,21,almoco,1241.0,Bife,Batata especial,Acelga,Bombom,0.0,27.433333333333334,25.233333333333334,40.333333333333336,2.266666666666667,5.733333333333333,1,0,0,1,0,0,0,0,47,82,21
2024,9,seg,23,almoco,2709.0,Frango empanado,PVT,Creme de milho,Torrone,0.0,33.199999999999996,30.633333333333336,25.666666666666668,2.1333333333333333,6.066666666666666,1,0,0,0,1,0,0,0,49,80,19
2024,9,seg,23,jantar,2474.0,Bife,Tomate recheado,Mandioca,Barra de cereais,0.0,32.800000000000004,30.599999999999998,24.333333333333332,0.46666666666666673,3.1666666666666665,1,0,0,0,1,0,0,0,49,80,19
2024,9,ter,24,almoco,2784.0,Hamburguer,Hamburguer de lentilha,Macarrão,Picolé,0.0,34.05,31.3,24.5,1.9500000000000002,8.65,1,0,0,0,0,0,0,0,50,79,18
2024,9,ter,24,jantar,2802.0,Estrogonofe de frango,Almôndega de aveia,Batata,Pudim de pão,0.0,33.166666666666664,30.5,23.666666666666668,0.8666666666666666,2.6666666666666665,1,0,0,0,0,0,0,0,50,79,18
2024,9,qua,25,almoco,2431.0,Bife,Cassoulet,Ervilha parmentier,Brigadeirão,0.0,33.36666666666667,31.03333333333333,22.333333333333332,2.6999999999999997,8.133333333333333,1,0,0,0,0,0,0,0,51,78,17
2024,9,qua,25,jantar,2309.0,Lombo,Omelete,Virado,Iogurte,0.0,33.5,31.53333333333333,19.333333333333332,0.9,3.233333333333333,1,0,0,0,0,0,0,0,51,78,17
2024,9,qui,26,almoco,2703.0,Frango assado,Escondidinho de PVT,Chuchu,Bolinho,0.0,34.4,31.933333333333334,19.0,3.0666666666666664,8.4,1,0,0,0,0,0,0,0,52,77,16
2024,9,qui,26,jantar,2142.0,Carne moída,Bife de grão de bico,Polenta,Gelatina,0.0,34.46666666666667,31.766666666666666,20.666666666666668,0.6333333333333334,3.4333333333333336,1,0,0,0,0,0,0,0,52,77,16
2024,9,sex,27,almoco,2345.0,Pernil,Ovo frito,Farofa,Mousse de limão,0.0,30.566666666666666,28.233333333333334,34.666666666666664,1.7,5.8999999999999995,1,0,0,0,0,0,0,0,53,76,15
2024,9,sex,27,jantar,1707.0,Isca de carne,Quibe de brócolis,Nhoque,Manjar,0.0,28.133333333333336,26.933333333333334,49.333333333333336,3.033333333333333,7.333333333333333,1,0,0,0,0,0,0,0,53,76,15
2024,9,sáb,28,almoco,1317.0,Carne em cubos,Xadrez de PVT,Batata doce,Doce de leite,0.0,28.233333333333334,25.566666666666666,40.666666666666664,2.3666666666666667,5.866666666666667,1,0,0,1,0,0,0,0,54,75,14
2024,9,seg,30,almoco,2538.0,Linguiça,Curry de legumes,Cuscuz,Bananada,0.0,30.766666666666666,28.03333333333333,36.0,3.5666666666666664,9.4,1,0,0,0,1,0,0,0,56,73,12
2024,9,seg,30,jantar,2301.0,Bife,PVT,Purês,Bombom,0.0,31.133333333333336,29.566666666666666,29.666666666666668,0.8333333333333334,2.766666666666667,1,0,0,0,1,0,0,0,56,73,12
2024,10,ter,1,almoco,2586.0,Carne moída,Cassoulet,Nhoque,Arroz doce,0.0,32.3,29.733333333333334,26.666666666666668,2.8333333333333335,8.6,1,0,0,0,0,0,0,0,57,72,11
2024,10,ter,1,jantar,2532.0,Frango assado,Ovo frito,Polenta,Goiabada,0.0,32.46666666666667,30.2,25.0,0.03333333333333333,2.6999999999999997,1,0,0,0,0,0,0,0,57,72,11
2024,10,qua,2,almoco,2429.0,Lombo,Suflê de legumes,Batata doce,Torrone,0.0,35.26666666666667,33.1,18.0,2.4333333333333336,7.533333333333334,1,0,0,0,0,0,0,0,58,71,10
2024,10,qua,2,jantar,2691.0,Lasanha bolonhesa,Lasanha de PVT,Repolho,Gelatina,0.0,32.6,30.833333333333332,21.0,0.6666666666666666,3.766666666666666,1,0,0,0,0,0,0,0,58,71,10
2024,10,qui,3,almoco,2672.0,Frango empanado,Xadrez de PVT,Creme de milho,Pão de mel,0.0,31.46666666666667,29.400000000000002,32.666666666666664,1.5666666666666667,6.866666666666667,1,0,0,0,0,0,0,0,59,70,9
2024,10,qui,3,jantar,2284.0,Carne louca,Bife de grão de bico,Macarrão,Pudim de maria mole,0.0,26.099999999999998,23.266666666666666,59.666666666666664,4.633333333333334,12.766666666666666,1,0,0,0,0,0,0,0,59,70,9
2024,10,qua,9,almoco,2339.0,Pernil,Curry de legumes,Farofa,Bombom,0.2,33.0,31.4,31.0,2.7,7.4,1,0,0,0,0,0,0,0,65,64,3
2024,10,qua,9,jantar,2154.0,Carne moída,Ovo cozido,Polenta,Iogurte,0.0,22.5,20.7,70.0,5.1,13.1,1,0,0,0,0,0,0,0,65,64,3
2024,10,sex,11,almoco,1731.0,Filé de peixe,Quibe de abóbora,Brócolis,Pudim de pão,0.0,28.3,26.7,55.0,3.3,8.3,1,0,0,1,0,1,0,0,67,62,1
2024,10,sex,11,jantar,1656.0,Hamburguer,Hamburguer de PVT,Macarrão,Bananada,0.4,25.75,23.05,78.0,0.85,4.75,1,0,0,1,0,1,0,0,67,62,1
2024,10,seg,14,jantar,2183.0,Carne em cubos,Suflê de legumes,Batata doce,Torrone,0.0,28.8,26.5,48.0,4.5,9.3,1,0,0,0,1,0,0,0,70,59,14
2024,10,ter,15,almoco,2616.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Mosaico,0.0,29.53333333333333,27.3,41.0,2.466666666666667,7.966666666666666,1,0,0,0,0,0,0,0,71,58,13
2024,10,ter,15,jantar,2253.0,Lombo,Omelete,Farofa,Bombom,0.0,30.8,29.0,35.0,0.0,5.2,1,0,0,0,0,0,0,0,71,58,13
2024,10,qua,16,jantar,2005.0,Bife,Almôndega de ricota,Chuchu,Barra de cereais,0.0,25.3,25.0,57.0,0.7,3.8,1,0,0,0,0,0,0,0,72,57,12
2024,10,sex,18,jantar,1713.0,Estrogonofe de carne,Quibe de abóbora,Batata palha,Manjar,0.0,30.6,28.5,40.0,2.3,6.3,1,0,0,0,0,0,0,0,74,55,10
2024,10,seg,21,almoco,2290.0,Bife,Tomate recheado,Legumes,Bananada,0.0,26.7,24.9,61.0,1.8,7.1,1,0,0,0,1,0,0,0,77,52,7
2024,10,ter,22,almoco,2495.0,Hamburguer,Hamburguer de lentilha,Macarrão,Bolinho,0.0,29.65,26.799999999999997,54.5,2.8,6.3,1,0,0,0,0,0,0,0,78,51,6
2024,10,ter,22,jantar,2276.0,Filé de coxa,Quibe de brócolis,Polenta,Pudim de pão,0.0,27.566666666666666,25.900000000000002,66.0,1.8333333333333333,5.833333333333333,1,0,0,0,0,0,0,0,78,51,6
2024,10,qua,23,almoco,2262.0,Lombo,Grão de bico,Farofa,Chocolate,0.0,30.8,29.0,47.0,2.7,7.3,1,0,0,0,0,0,0,0,79,50,5
2024,10,qua,23,almoco,2262.0,Lombo,Grão de bico,Farofa,Chocolate,0.0,30.8,29.0,47.0,2.7,7.3,1,0,0,0,0,0,0,0,79,50,5
2024,10,qui,24,almoco,2277.0,Carne moída,PVT,Ervilha parmentier,Pudim de maria mole,0.0,28.1,25.9,66.0,3.1,9.1,1,0,0,0,0,0,0,0,80,49,4
2024,10,sex,25,almoco,1871.0,Isca de carne,PVT,Cuscuz,Brigadeirão,0.0,23.5,20.2,83.0,2.5,8.0,1,0,0,0,0,0,0,0,81,48,3
2024,10,sáb,26,almoco,1049.0,Filé de frango,Omelete,Abobrinha,Iogurte,0.0,27.600000000000005,26.333333333333332,70.66666666666667,0.0,1.0,1,0,0,1,0,0,0,0,82,47,2
2024,10,ter,29,jantar,2313.0,Bife,Batata especial,Brócolis,Bolinho,0.0,29.7,27.9,46.0,3.8,8.2,1,0,0,0,1,0,1,0,85,44,4
2024,10,qua,30,jantar,2081.0,Isca de carne,Omelete,Ervilha parmentier,Mosaico,0.0,25.7,23.3,51.0,0.6,6.0,1,0,0,0,0,0,0,0,86,43,3
2024,10,qui,31,jantar,2324.0,Frango empanado,Xadrez de PVT,Creme de milho,Surpresa de abacaxi,0.6,23.799999999999997,22.25,75.5,0.15000000000000002,3.95,1,0,0,0,0,0,0,0,87,42,2
2024,11,sex,1,jantar,1353.0,Lombo,PVT,Virado,Barra de cereais,0.0,27.633333333333336,25.633333333333336,51.0,2.733333333333333,7.2,1,0,0,1,0,1,0,0,88,41,1
2024,11,seg,4,almoco,0.0,Frango empanado,Omelete,Creme de milho,Torrone,1.0,19.8,19.6,94.0,3.1,8.4,0,1,0,0,1,0,0,0,91,38,0
2024,11,qua,6,almoco,2413.0,Bife,Quibe de PVT,Purês,Brigadeirão,0.0,24.7,23.5,73.0,2.0,4.8,1,0,0,0,0,0,0,0,93,36,9
2024,11,qua,6,jantar,2495.0,Filé de frango,Ovo frito,Macarrão,Picolé,0.0,26.7,25.6,68.0,0.2,3.7,1,0,0,0,0,0,0,0,93,36,9
2024,11,seg,11,almoco,2639.0,Frango empanado,Escondidinho de PVT,Cenoura,Bananada,0.0,28.9,27.6,43.0,2.2,6.7,1,0,0,0,1,0,0,0,98,31,4
2024,11,seg,11,jantar,2411.0,Bife,Tomate recheado,Nhoque,Bolinho,0.0,29.933333333333334,27.933333333333334,34.333333333333336,1.2333333333333334,6.766666666666667,1,0,0,0,1,0,0,0,98,31,4
2024,11,ter,12,almoco,2718.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Pudim de maria mole,0.0,31.633333333333336,29.633333333333336,27.333333333333332,1.6333333333333335,5.366666666666667,1,0,0,0,0,0,0,0,99,30,3
2024,11,ter,12,jantar,2196.0,Pernil,Estrogonofe de grão de bico,Couve-flor,Cocada,0.0,31.53333333333333,29.266666666666666,29.666666666666668,1.0666666666666667,3.9333333333333336,1,0,0,0,0,0,0,0,99,30,3
2024,11,qui,14,jantar,1822.0,Hamburguer,Hamburguer de PVT,Purês,Goiabada,0.0,27.166666666666668,25.366666666666664,56.0,2.8666666666666667,6.566666666666667,1,0,0,1,0,1,0,0,101,28,1
2024,11,seg,18,almoco,2310.0,Linguiça,Batata especial,Vagem,Pão de mel,0.0,30.3,27.9,41.0,0.9,5.0,1,0,0,0,1,0,0,0,105,24,2
2024,11,seg,18,jantar,2013.0,Carne em cubos,Xadrez de grão de bico,Mandioca,Torrone,0.0,29.75,28.35,39.5,1.9,5.1,1,0,0,0,1,0,0,0,105,24,2
2024,11,ter,19,almoco,2455.0,Bife,Tomate recheado,Ervilha parmentier,Doce de leite,0.0,30.53333333333333,28.633333333333336,41.0,1.5666666666666667,5.433333333333334,1,0,0,1,0,1,0,0,106,23,1
2024,11,ter,19,jantar,2193.0,Frango assado,Ovo frito,Chuchu,Brigadeirão,0.0,31.266666666666666,29.400000000000002,37.666666666666664,1.9000000000000001,5.933333333333334,1,0,0,1,0,1,0,0,106,23,1
2024,11,qui,21,jantar,2117.0,Bife,PVT,Macarrão,Picolé,0.0,27.066666666666666,25.833333333333332,59.333333333333336,4.5,10.566666666666668,1,0,0,0,1,0,1,0,108,21,102
2024,11,sex,22,almoco,2178.0,Carne louca,Omelete,Cuscuz,Arroz doce,0.6,22.3,20.6,85.0,2.3,5.85,1,0,0,0,0,0,0,0,109,20,101
2024,11,sex,22,jantar,1283.0,Peixe frito,Grãos gratinados,Brócolis,Iogurte,0.0,21.95,21.15,79.5,1.7,6.95,1,0,0,0,0,0,0,0,109,20,101
2024,11,seg,25,jantar,2531.0,Frango empanado,Lasanha de queijo,Legumes,Barra de cereais,0.0,29.55,28.05,37.0,1.2999999999999998,4.15,1,0,0,0,1,0,0,0,112,17,98
2024,11,ter,26,almoco,2666.0,Carne moída,Baião de dois,Batata,Surpresa de abacaxi,0.0,30.8,28.6,34.0,1.6,6.7,1,0,0,0,0,0,0,0,113,16,97
2024,11,ter,26,jantar,2292.0,Lombo,Quibe de brócolis,Farofa,Pão de mel,0.0,29.0,26.5,40.0,0.7,2.2,1,0,0,0,0,0,0,0,113,16,97
2024,11,qua,27,almoco,2679.0,Filé de coxa,Almôndega de ricota,Polenta,Bolinho,0.0,31.5,29.9,37.0,2.6,8.6,1,0,0,0,0,0,0,0,114,15,96
2024,11,qua,27,jantar,2431.0,Estrogonofe de carne,Omelete,Batata palha,Pudim de maria mole,0.0,31.7,30.7,32.0,1.7,5.0,1,0,0,0,0,0,0,0,114,15,96
2024,11,qui,28,almoco,2433.0,Carne em cubos,PVT,Macarrão,Picolé,0.0,30.966666666666665,29.0,47.666666666666664,2.8333333333333335,9.5,1,0,0,0,0,0,0,0,115,14,95
2024,11,qui,28,jantar,1852.0,Filé de frango,Batata especial,Chuchu,Pudim de pão,3.2,22.5,19.8,88.0,5.3,11.4,1,0,0,0,0,0,0,0,115,14,95
2024,11,sex,29,almoco,2191.0,Pernil,Suflê de legumes,Virado,Flan de baunilha,0.0,21.9,20.9,92.0,0.9,5.1,1,0,0,0,0,0,0,0,116,13,94
2024,11,sex,29,jantar,1823.0,Lasanha bolonhesa,Lasanha de PVT,Repolho com cenoura,Bolinho,0.0,25.5,24.3,75.5,0.4,4.15,1,0,0,0,0,0,0,0,116,13,94
2024,11,sáb,30,almoco,1304.0,Isca de carne,Estrogonofe de grão de bico,Batata doce,Mosaico,0.0,28.2,26.05,63.5,1.75,5.6,1,0,0,1,0,0,0,0,117,12,93
2024,12,seg,2,almoco,2422.0,Linguiça,PVT,Mandioca,Doce de batata,3.8,23.5,22.5,92.0,2.0,8.3,1,0,0,0,1,0,0,0,119,10,91
2024,12,seg,2,jantar,2197.0,Frango empanado,Ovo frito,Creme de milho,Bombom,4.6,28.6,21.3,89.0,3.5,9.6,1,0,0,0,1,0,0,0,119,10,91
2024,12,ter,3,jantar,1728.0,Lombo,Omelete,Farofa,Gelatina,5.4,21.0,20.8,94.0,0.1,5.0,1,0,0,0,0,0,0,0,120,9,90
2024,12,qua,4,almoco,2436.0,Filé de frango,Quibe de brócolis,Polenta,Pudim de pão,0.0,23.8,21.7,77.0,0.9,5.4,1,0,0,0,0,0,0,0,121,8,89
2024,12,qui,5,jantar,1667.0,Filé de coxa,Moussaka,Quiabo,Arroz doce,0.0,25.166666666666668,22.733333333333334,83.66666666666667,1.1333333333333333,6.8,1,0,0,0,0,0,0,0,122,7,88
2024,12,sex,6,almoco,1727.0,Peixe frito,Suflê de legumes,Brócolis,Picolé,0.0,30.0,27.75,55.5,2.65,7.449999999999999,1,0,0,0,0,0,0,0,123,6,87
2024,12,sex,6,jantar,1195.0,Isca de carne,Bife de grão de bico,não informado,Surpresa de abacaxi,0.0,28.2,27.0,66.0,0.2,3.35,1,0,0,0,0,0,0,0,123,6,87
2024,12,sáb,7,almoco,1076.0,Pernil,Curry de legumes,Virado,Mosaico,0.0,31.05,29.95,38.0,3.5,9.600000000000001,1,0,0,1,0,0,0,0,124,5,86
2024,12,seg,9,almoco,2111.0,Frango empanado,Bife de grão de bico,Creme de milho,Bolinho,0.0,30.266666666666666,28.5,51.666666666666664,1.4666666666666668,4.9,1,0,0,0,1,0,0,0,126,3,84
2024,12,ter,10,almoco,1931.0,Carne moída,Ovo frito,Ervilha parmentier,Gelatina,0.0,29.2,26.9,64.0,2.7,7.5,1,0,0,0,0,0,0,0,127,2,83
2024,12,ter,10,jantar,1391.0,Pernil,PVT,Virado,Pudim de maria mole,0.0,27.6,23.9,84.0,1.9,8.3,1,0,0,0,0,0,0,0,127,2,83
2024,12,qua,11,jantar,1578.0,Estrogonofe de carne,Almôndega de aveia,Vagem,Flan de baunilha,0.0,27.1,25.9,48.0,3.3,6.8,1,0,0,1,0,0,0,0,128,1,82
2024,12,qui,12,jantar,1487.0,Frango cremoso,Rondele,Batata,Alfajor,0.0,29.0,27.5,42.5,2.35,7.65,0,0,1,1,0,0,0,0,0,0,81
2024,12,sex,13,almoco,1408.0,Carne em cubos,Omelete,Nhoque,Picolé,0.0,28.25,26.45,56.5,2.1,6.45,0,0,1,1,1,0,0,1,0,0,80
2024,12,seg,16,almoco,792.0,Bife,Estrogonofe de grão de bico,Chuchu,Romeu,0.0,27.066666666666666,25.400000000000002,60.0,2.533333333333333,8.166666666666666,0,0,1,1,1,0,0,4,0,0,77
2024,12,seg,16,jantar,669.0,Pernil,Lasanha de abobrinha,Legumes,Barra de cereais,0.0,27.566666666666666,25.900000000000002,50.333333333333336,1.9000000000000001,7.433333333333334,0,0,1,1,1,0,0,4,0,0,77
2024,12,ter,17,jantar,604.0,Frango assado,Omelete,Acelga,Bolinho,0.0,29.15,27.65,32.0,1.2,6.9,0,0,1,1,1,0,0,5,0,0,76
2024,12,qua,18,almoco,598.0,Lombo,PVT,Mandioca,Doce de abóbora,0.0,29.25,27.0,43.0,1.25,4.85,0,0,1,1,1,0,0,6,0,0,75
2024,12,qua,18,jantar,446.0,Carne moída,Curry de legumes,Polenta,Mousse de maracujá,0.0,29.7,28.2,38.0,1.6333333333333335,5.133333333333334,0,0,1,1,1,0,0,6,0,0,75
2024,12,qui,19,almoco,624.0,Estrogonofe de carne,Almôndega de ricota,Batata palha,Bombom,0.0,30.2,27.9,50.0,2.3,6.0,0,0,1,1,1,0,0,7,0,0,74
2024,12,qui,19,jantar,384.0,Linguiça,Quibe de abóbora,Farofa,Picolé,0.0,28.9,27.8,56.0,1.35,5.15,0,0,1,1,1,0,0,7,0,0,74
2025,1,seg,6,almoco,401.0,Frango empanado,Ovo frito,Creme de milho,Bananada,0.0,30.299999999999997,28.35,41.0,2.1,6.75,0,0,1,1,1,0,0,25,0,0,56
2025,1,seg,6,jantar,324.0,Linguiça,PVT,Farofa,Torrone,0.0,29.96666666666667,28.233333333333334,39.333333333333336,0.5666666666666668,4.966666666666666,0,0,1,1,1,0,0,25,0,0,56
2025,1,ter,7,almoco,464.0,Bife,Grãos com queijo,Chuchu,Surpresa de abacaxi,0.0,28.65,25.95,61.0,1.6,5.25,0,0,1,1,1,0,0,26,0,0,55
2025,1,ter,7,jantar,440.0,Estrogonofe de frango,Bife de grão de bico,Batata palha,Goiabada,0.0,29.5,27.5,53.0,1.0999999999999999,5.65,0,0,1,1,1,0,0,26,0,0,55
2025,1,qua,8,almoco,470.0,Lombo,Moussaka,Virado,Mosaico,0.0,29.5,27.1,49.0,1.55,4.6,0,0,1,1,1,0,0,27,0,0,54
2025,1,qui,9,almoco,546.0,Frango assado,Quibe de brócolis,Polenta,Doce de abóbora,0.0,27.15,25.35,63.5,0.65,3.3,0,0,1,1,1,0,0,28,0,0,53
2025,1,qui,9,jantar,441.0,Bife,Lasanha de queijo,Batata doce,Picolé,0.0,28.2,26.8,53.333333333333336,3.1666666666666665,8.633333333333333,0,0,1,1,1,0,0,28,0,0,53
2025,1,sex,10,jantar,358.0,Pernil,Omelete,Couve,Beijinho,0.0,28.133333333333336,26.53333333333333,52.0,2.433333333333333,6.3,0,0,1,1,1,0,0,29,0,0,52
2025,1,sáb,11,almoco,326.0,Carne em cubos,Lasanha de abobrinha,Vagem,Arroz doce,0.0,29.85,27.35,46.5,1.25,5.550000000000001,0,0,1,1,1,0,0,30,0,0,51
2025,1,ter,14,almoco,714.0,Linguiça,PVT,Farofa,Picolé,0.0,27.7,25.7,54.0,1.7,4.1,0,0,1,1,1,0,0,33,0,0,48
2025,1,ter,14,jantar,509.0,Carne em cubos,Moussaka,Chuchu,Gelatina,0.0,27.833333333333332,26.400000000000002,46.0,3.466666666666667,8.433333333333334,0,0,1,1,1,0,0,33,0,0,48
2025,1,qua,15,almoco,777.0,Estrogonofe de carne,Suflê de legumes,Batata palha,Goiabada,0.0,27.700000000000003,25.7,62.5,2.4,5.949999999999999,0,0,1,1,1,0,0,34,0,0,47
2025,1,qua,15,jantar,532.0,Filé de frango,Grãos com queijo,Brócolis,Doce de abóbora,0.0,25.95,25.25,69.5,1.65,4.6,0,0,1,1,1,0,0,34,0,0,47
2025,1,qui,16,almoco,813.0,Lasanha bolonhesa,Lasanha de PVT,Repolho com cenoura,Pé de moça,0.0,27.3,25.3,69.0,2.8,7.5,0,0,1,1,1,0,0,35,0,0,46
2025,1,qui,16,jantar,435.0,Bisteca,Ovo frito,Batata,Surpresa de banana,1.9000000000000001,21.65,21.299999999999997,93.5,1.5,4.35,0,0,1,1,1,0,0,35,0,0,46
2025,1,sáb,18,almoco,368.0,Isca de carne,Xadrez de grão de bico,Ervilha parmentier,Chocolate,0.0,29.6,27.9,56.0,2.7,9.7,0,0,1,1,1,0,0,37,0,0,44
2025,1,seg,20,almoco,840.0,Frango empanado,Batata especial,Acelga,Torrone,0.0,28.0,26.15,64.5,2.3,6.4,0,0,1,1,1,0,0,39,0,0,42
2025,1,seg,20,jantar,586.0,Lombo,Omelete,Farofa,Chocolate,0.4,25.6,20.8,74.0,0.9,13.1,0,0,1,1,1,0,0,39,0,0,42
2025,1,ter,21,almoco,876.0,Hamburguer,Hamburguer de PVT,Macarrão,Manjar,0.0,29.3,27.200000000000003,59.5,2.4000000000000004,7.05,0,0,1,1,1,0,0,40,0,0,41
2025,1,ter,21,jantar,645.0,Frango assado,Curry de legumes,Polenta,Goiabada,0.0,30.9,29.2,46.0,2.0,7.25,0,0,1,1,1,0,0,40,0,0,41
2025,1,qua,22,almoco,864.0,Cubos de pernil,Quibe de abóbora,Couve,Mousse de morango,0.0,31.433333333333334,29.066666666666666,48.0,1.2666666666666666,5.2,0,0,1,1,1,0,0,41,0,0,40
2025,1,qua,22,jantar,696.0,Estrogonofe de carne,Bife de lentilha,Legumes,Picolé,0.0,30.900000000000002,28.833333333333332,52.0,0.9,5.066666666666666,0,0,1,1,1,0,0,41,0,0,40
2025,1,qui,23,almoco,811.0,Carne moída,PVT,Batata,Gelatina,0.0,30.400000000000002,28.3,52.666666666666664,1.7,5.3999999999999995,0,0,1,1,1,0,0,42,0,0,39
2025,1,qui,23,jantar,591.0,Peixe frito,Estrogonofe de grão de bico,Couve-flor,Bolinho,0.0,27.833333333333332,25.599999999999998,69.0,2.466666666666667,7.333333333333333,0,0,1,1,1,0,0,42,0,0,39
2025,1,sex,24,almoco,805.0,Filé de frango,Almôndega de aveia,Quiabo,Iogurte,0.0,29.366666666666664,27.666666666666668,49.0,0.9333333333333332,4.933333333333334,0,0,1,1,1,0,0,43,0,0,38
2025,1,sex,24,jantar,470.0,Bife,Tomate recheado,Mandioca,Barra de cereais,0.0,30.866666666666664,28.666666666666668,46.666666666666664,0.7333333333333334,4.4,0,0,1,1,1,0,0,43,0,0,38
2025,1,sáb,25,almoco,411.0,Lombo,Ovo frito,Batata doce,Bombom,0.0,29.8,28.166666666666668,56.333333333333336,2.1666666666666665,5.8,0,0,1,1,1,0,0,44,0,0,37
2025,1,seg,27,almoco,802.0,Carne em cubos,Omelete,Legumes,Cocada,0.0,27.7,25.7,62.0,2.8,7.0,0,0,1,1,1,0,0,46,0,0,35
2025,1,seg,27,jantar,681.0,Lombo,Batata especial,Farofa,Bananada,0.0,28.3,26.233333333333334,62.666666666666664,1.7666666666666666,5.3999999999999995,0,0,1,1,1,0,0,46,0,0,35
2025,1,ter,28,almoco,930.0,Fricassê de frango,Bife de grão de bico,Batata palha,Picolé,0.0,28.65,26.6,54.5,2.7,6.9,0,0,1,1,1,0,0,47,0,0,34
2025,1,ter,28,jantar,706.0,Bife,Suflê de legumes,Nhoque,Brigadeirão,1.8,24.133333333333336,21.166666666666668,88.66666666666667,1.4333333333333333,7.266666666666667,0,0,1,1,1,0,0,47,0,0,34
2025,1,qua,29,almoco,841.0,Cubos de pernil,Estrogonofe de grão de bico,Abobrinha,Barra de cereais,0.0,28.299999999999997,26.200000000000003,64.5,1.9,6.85,0,0,1,1,1,0,0,48,0,0,33
2025,1,qua,29,jantar,790.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Gelatina,1.4,24.4,22.2,85.0,3.2,7.5,0,0,1,1,1,0,0,48,0,0,33
2025,1,qui,30,jantar,724.0,Frango assado,Quibe de brócolis,Quiabo,Mousse de limão,0.0,27.1,23.9,67.0,0.3,2.3,0,0,1,1,1,0,0,49,0,0,32
2025,1,sex,31,jantar,501.0,Carne louca,Ovo cozido,Polenta,Bolinho,6.2,28.1,21.1,87.0,1.0,6.7,0,0,1,1,1,0,0,50,0,0,31
2025,2,sáb,1,almoco,412.0,Frango assado,Grãos com queijo,Vagem,Pudim de coco,0.2,22.7,21.3,91.0,1.2,4.8,0,0,1,1,1,0,0,51,0,0,30
2025,2,seg,3,jantar,754.0,Pernil,Ovo frito,Virado,Picolé,0.0,22.85,22.0,86.5,1.2,3.75,0,0,1,1,1,0,0,53,0,0,28
2025,2,ter,4,jantar,802.0,Lagarto,Estrogonofe de PVT,Batata,Goiabada,0.0,25.366666666666664,24.233333333333334,72.33333333333333,0.13333333333333333,2.9,0,0,1,1,1,0,0,54,0,0,27
2025,2,qua,5,almoco,932.0,Lombo,Almôndega de aveia,Farofa,Beijinho,0.0,27.4,25.65,69.0,2.05,6.1,0,0,1,1,1,0,0,55,0,0,26
2025,2,qua,5,jantar,873.0,Lasanha bolonhesa,Lasanha de PVT,Repolho,Arroz doce,0.0,26.766666666666666,24.900000000000002,71.0,0.9,4.8999999999999995,0,0,1,1,1,0,0,55,0,0,26
